,title,link,POI_ID,like,location,price,country,style,review,bookmark,discount,point,loc,latitude,longitude
25130,一條米線燦記,www.openrice.com/zh/hongkong/r-%E4%B8%80%E6%A2%9D%E7%B1%B3%E7%B7%9A%E7%87%A6%E8%A8%98-%E9%A6%AC%E7%81%A3-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r189500,189500,5.0,馬灣馬灣大街東村九號地舖,$50以下,川菜 (四川),粉麵/米線,(10 食評),45,,"(22.3483829, 114.0564938, 0.0)","Ma Wan Main St, Ma Wan, Hong Kong",22.3483829,114.0564938
25165,金域軒 Golden Mile Cuisine,www.openrice.com/zh/hongkong/r-%E9%87%91%E5%9F%9F%E8%BB%92-%E6%B7%B1%E4%BA%95-%E8%B6%8A%E5%8D%97%E8%8F%9C-%E7%81%AB%E9%8D%8B-r50977,50977,7.0,深井青山道42號陳記廣場地下G-I號舖,$51-100,川菜 (四川),火鍋,(11 食評),121,,"(22.368088, 114.060472, 0.0)","Hong Kong, 深井青山道42號陳記廣場地下G-I號舖",22.368088,114.060472
25168,喜喜雞煲,www.openrice.com/zh/hongkong/r-%E5%96%9C%E5%96%9C%E9%9B%9E%E7%85%B2-%E6%B7%B1%E4%BA%95-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r90419,90419,8.0,深井深井村87號地下,$101-200,川菜 (四川),火鍋,(13 食評),403,,"(22.3666351, 114.058466, 0.0)","87 Sham Tseng Tsuen Rd, Sham Tseng, Hong Kong",22.3666351,114.058466
25414,至尊雲吞麵雞煲,www.openrice.com/zh/hongkong/r-%E8%87%B3%E5%B0%8A%E9%9B%B2%E5%90%9E%E9%BA%B5%E9%9B%9E%E7%85%B2-%E5%B1%AF%E9%96%80-%E6%B8%AF%E5%BC%8F-%E9%9B%9E%E7%85%B2-r523695,523695,9.0,屯門青海圍8號屯景大廈地下D號舖,$101-200,川菜 (四川),粉麵/米線,(16 食評),542,,"(22.3886744, 113.978727, 0.0)","8 Tsing Hoi Circuit, Tuen Mun, Hong Kong",22.3886744,113.978727
25415,橋底雞煲,www.openrice.com/zh/hongkong/r-%E6%A9%8B%E5%BA%95%E9%9B%9E%E7%85%B2-%E5%B1%AF%E9%96%80-%E6%B8%AF%E5%BC%8F-%E9%9B%9E%E7%85%B2-r123968,123968,8.0,屯門仁愛堂街1-43號麗日閣8號地舖,$101-200,川菜 (四川),火鍋,(18 食評),403,,"(22.3953124, 113.9771465, 0.0)","Hong Kong, 屯門仁愛堂街1號麗日閣地下8號舖",22.3953124,113.9771465
25423,佳記雞煲小廚,www.openrice.com/zh/hongkong/r-%E4%BD%B3%E8%A8%98%E9%9B%9E%E7%85%B2%E5%B0%8F%E5%BB%9A-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r468708,468708,5.0,屯門井財街青翠徑7號金邦大廈地下2號鋪,$51-100,粵菜 (廣東),川菜 (四川),(10 食評),264,,"(22.4034797, 113.9788534, 0.0)","屯 門井 財 街 青翠 徑 7 號 金 邦 大廈 地下 2 號 鋪, Hong Kong",22.4034797,113.9788534
25426,香辣四川,www.openrice.com/zh/hongkong/r-%E9%A6%99%E8%BE%A3%E5%9B%9B%E5%B7%9D-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r505835,505835,3.0,屯門青海圍18 號置樂花園6座99號地舖,$50以下,川菜 (四川),川菜 (四川),(6 食評),247,,"(22.3874792, 113.9796913, 0.0)","Hong Kong, 青海圍18號",22.3874792,113.9796913
25429,西川風味餐廳 Sai Chuen Cuisine,www.openrice.com/zh/hongkong/r-%E8%A5%BF%E5%B7%9D%E9%A2%A8%E5%91%B3%E9%A4%90%E5%BB%B3-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r121085,121085,12.0,屯門新墟新青街11號萬寶樓地下2號舖,$101-200,川菜 (四川),火鍋,(33 食評),504,,"(22.3982495, 113.9761591, 0.0)","Hong Kong, 屯門新墟新青街11號萬寶樓地下2號舖",22.3982495,113.9761591
25440,蜀都川菜,www.openrice.com/zh/hongkong/r-%E8%9C%80%E9%83%BD%E5%B7%9D%E8%8F%9C-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r483204,483204,4.0,屯門海珠路2號海典軒商場地下12及15號舖,$51-100,川菜 (四川),粉麵/米線,(7 食評),111,,"(22.383683, 113.9712106, 0.0)","2 Hoi Chu Rd, Tuen Mun, Hong Kong",22.383683,113.9712106
25444,川味閣,www.openrice.com/zh/hongkong/r-%E5%B7%9D%E5%91%B3%E9%96%A3-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r21106,21106,23.0,屯門良德街9號盈豐園商場地下,$50以下,川菜 (四川),粉麵/米線,(42 食評),218,,"(22.3908295, 113.9725126, 0.0)","Hong Kong, Tuen Mun, 香港屯門屯門屯門良德街一座16樓 盈豐園, 香港",22.3908295,113.9725126
25453,鈞豪食坊,www.openrice.com/zh/hongkong/r-%E9%88%9E%E8%B1%AA%E9%A3%9F%E5%9D%8A-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r432259,432259,5.0,屯門德政圍18號海盛大廈地下4號舖,$51-100,川菜 (四川),火鍋,(5 食評),152,,"(22.3952672, 113.9748581, 0.0)","Hoi Shing Building, 16 Tak Ching Ct, San Hui, Hong Kong",22.3952672,113.9748581
25457,金稻苑川菜館 Golden Harvest,www.openrice.com/zh/hongkong/r-%E9%87%91%E7%A8%BB%E8%8B%91%E5%B7%9D%E8%8F%9C%E9%A4%A8-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E6%B5%B7%E9%AE%AE-r583121,583121,5.0,屯門三聖街6號三聖商場2樓A舖,$101-200,川菜 (四川),海鮮,(8 食評),94,,"(22.381318, 113.977924, 0.0)","Hong Kong, Tuen Mun, Sam Shing St, 6號三聖商場2樓",22.381318,113.977924
25458,裕一品四川雲南米線,www.openrice.com/zh/hongkong/r-%E8%A3%95%E4%B8%80%E5%93%81%E5%9B%9B%E5%B7%9D%E9%9B%B2%E5%8D%97%E7%B1%B3%E7%B7%9A-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r169783,169783,3.0,屯門良德街11號寶怡花園33號舖,$50以下,滇菜 (雲南),川菜 (四川),(8 食評),85,,"(22.408244, 113.968669, 0.0)","82 Tsun Wen Rd, Tuen Mun, Hong Kong",22.408244,113.968669
25460,重慶小食店,www.openrice.com/zh/hongkong/r-%E9%87%8D%E6%85%B6%E5%B0%8F%E9%A3%9F%E5%BA%97-%E5%B1%AF%E9%96%80-%E6%B8%AF%E5%BC%8F-%E4%B8%B2%E7%87%92-r497042,497042,3.0,屯門青菱徑6號富麗大廈地下A舖,$51-100,川菜 (四川),串燒,(7 食評),128,,"(22.4023728, 113.9781205, 0.0)","Hong Kong, Tuen Mun, Tsing Ling Path, 6號富麗 大廈 地下 D1 號 鋪",22.4023728,113.9781205
25462,小廚師,www.openrice.com/zh/hongkong/r-%E5%B0%8F%E5%BB%9A%E5%B8%AB-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r510163,510163,3.0,屯門青善街28號康景花園地下15號舖,$101-200,川菜 (四川),火鍋,(6 食評),155,,"(22.3854172, 113.9800567, 0.0)","14-28 Tsing Sin St, Tuen Mun, Hong Kong",22.3854172,113.9800567
25475,麻酸辣,www.openrice.com/zh/hongkong/r-%E9%BA%BB%E9%85%B8%E8%BE%A3-%E5%B1%AF%E9%96%80-%E6%B8%AF%E5%BC%8F-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r530395,530395,1.0,屯門青海圍6號屯門花園地下S舖,$50以下,川菜 (四川),粉麵/米線,(4 食評),34,,"(22.3892208, 113.9789107, 0.0)","6 Tsing Hoi Circuit, Tuen Mun, Hong Kong",22.3892208,113.9789107
25481,龍城雞煲火鍋,www.openrice.com/zh/hongkong/r-%E9%BE%8D%E5%9F%8E%E9%9B%9E%E7%85%B2%E7%81%AB%E9%8D%8B-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r159724,159724,7.0,屯門井財街15號地下金銘大廈1，2號,$101-200,川菜 (四川),火鍋,(10 食評),318,,"(22.4024119, 113.9777094, 0.0)","屯 門井 財 街 15 號 金銘 大廈 地下 4 號 舖, Hong Kong",22.4024119,113.9777094
25487,金稻苑小廚 Gold Chef Kitchen,www.openrice.com/zh/hongkong/r-%E9%87%91%E7%A8%BB%E8%8B%91%E5%B0%8F%E5%BB%9A-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r532997,532997,2.0,屯門順風圍371號地下,$51-100,粵菜 (廣東),川菜 (四川),(5 食評),95,,"(22.4256579, 113.988905, 0.0)","Lam Tei, Hong Kong",22.4256579,113.988905
25520,四川 · 仁仁雞煲,www.openrice.com/zh/hongkong/r-%E5%9B%9B%E5%B7%9D-%E4%BB%81%E4%BB%81%E9%9B%9E%E7%85%B2-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r547286,547286,,屯門良德街9號盈豐園A02號舖,$51-100,川菜 (四川),雞煲,(1 食評),33,,"(22.4085037, 113.9676793, 0.0)","Goodrich Garden, 9 Leung Tak St, Tuen Mun, Hong Kong",22.4085037,113.9676793
25541,八爪魚,www.openrice.com/zh/hongkong/r-%E5%85%AB%E7%88%AA%E9%AD%9A-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r26722,26722,3.0,屯門鳴琴路1號山景商場2樓SH225號舖,$50以下,川菜 (四川),中菜館,(7 食評),8,,"(22.396681, 113.96663, 0.0)","1 Ming Kum Rd, Tuen Mun, Hong Kong",22.396681,113.96663
25542,魚米家酸辣米線 Yue Mic Ka,www.openrice.com/zh/hongkong/r-%E9%AD%9A%E7%B1%B3%E5%AE%B6%E9%85%B8%E8%BE%A3%E7%B1%B3%E7%B7%9A-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r540145,540145,1.0,屯門屯利街1號華都商場地下36號舖,$50以下,川菜 (四川),粉麵/米線,(1 食評),36,,"(22.391832, 113.977929, 0.0)","Hong Kong, 屯利街1號",22.391832,113.977929
25548,百味坊,www.openrice.com/zh/hongkong/r-%E7%99%BE%E5%91%B3%E5%9D%8A-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r573931,573931,,屯門田景路31號良景廣場地下良景市集113號鋪,$50以下,川菜 (四川),粉麵/米線,,5,,"(22.4062926, 113.9628469, 0.0)","Hong Kong, Tuen Mun, 田景路31號良景廣場地下",22.4062926,113.9628469
25573,雲川燒 Wan Chuen Siu (已搬遷),www.openrice.com/zh/hongkong/r-%E9%9B%B2%E5%B7%9D%E7%87%92-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r108527,108527,5.0,屯門良德街盈豐商場地下A47號舖,$50以下,滇菜 (雲南),川菜 (四川),(7 食評),47,,"(22.409164, 113.967648, 0.0)","Hong Kong, 屯門良德街盈豐商場地下A47號舖",22.409164,113.967648
25576,重慶小食店 (已搬遷),www.openrice.com/zh/hongkong/r-%E9%87%8D%E6%85%B6%E5%B0%8F%E9%A3%9F%E5%BA%97-%E5%B1%AF%E9%96%80-%E6%B8%AF%E5%BC%8F-%E4%B8%B2%E7%87%92-r192961,192961,2.0,屯門青翠徑7號金邦大廈地下高層7 號舖,$51-100,川菜 (四川),串燒,(2 食評),17,,"(22.4033992, 113.978947, 0.0)","Hong Kong, 屯門青翠徑7號金邦大廈地下",22.4033992,113.978947
25578,永利大排檔 Wing Li (已搬遷),www.openrice.com/zh/hongkong/r-%E6%B0%B8%E5%88%A9%E5%A4%A7%E6%8E%92%E6%AA%94-%E5%B1%AF%E9%96%80-%E6%B8%AF%E5%BC%8F-r30781,30781,4.0,屯門仁愛堂街12號達仁坊,$50以下,粵菜 (廣東),川菜 (四川),(6 食評),35,,"(22.3963122, 113.9769935, 0.0)","12 Yan Oi Tong Circuit, San Hui, Hong Kong",22.3963122,113.9769935
25582,回味館 (已搬遷),www.openrice.com/zh/hongkong/r-%E5%9B%9E%E5%91%B3%E9%A4%A8-%E5%B1%AF%E9%96%80-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r37805,37805,7.0,屯門鄉事會路4-26號明偉樓1-3E舖,$50以下,粵菜 (廣東),川菜 (四川),(9 食評),14,,"(22.395438, 113.97469, 0.0)","樓1-3E舖, 4 Tuen Mun Heung Sze Wui Rd, San Hui, Hong Kong",22.395438,113.97469
26002,傷心酸辣粉,www.openrice.com/zh/hongkong/r-%E5%82%B7%E5%BF%83%E9%85%B8%E8%BE%A3%E7%B2%89-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r78344,78344,16.0,元朗裕景坊16號祥發大廈地下,$50以下,川菜 (四川),粉麵/米線,(31 食評),265,,"(22.4440646, 114.0283126, 0.0)","Cheung Fat Building, 14 Yu King Square, Yuen Long, Hong Kong",22.4440646,114.0283126
26003,楊記麻辣魚館,www.openrice.com/zh/hongkong/r-%E6%A5%8A%E8%A8%98%E9%BA%BB%E8%BE%A3%E9%AD%9A%E9%A4%A8-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r509191,509191,11.0,元朗昌盛徑18號元通樓地下8號舖,$101-200,川菜 (四川),中菜館,(22 食評),871,,"(22.443381, 114.025125, 0.0)","Hong Kong, 昌盛徑18號",22.443381,114.025125
26005,天天雞煲火鍋專門店 Tin Tin,www.openrice.com/zh/hongkong/r-%E5%A4%A9%E5%A4%A9%E9%9B%9E%E7%85%B2%E7%81%AB%E9%8D%8B%E5%B0%88%E9%96%80%E5%BA%97-%E5%85%83%E6%9C%97-%E6%B8%AF%E5%BC%8F-%E9%9B%9E%E7%85%B2-r159479,159479,10.0,元朗水邊圍福田徑2-16號樂富大廈地下11號舖,$51-100,粵菜 (廣東),川菜 (四川),(15 食評),903,,"(22.446675, 114.021714, 0.0)","Hong Kong, Yuen Long, Fuk Tin Path, 2號, Lok Fu Building, 水 邊 圍 16 號 樂 富 大廈 地下 11 號 鋪",22.446675,114.021714
26009,川味閣,www.openrice.com/zh/hongkong/r-%E5%B7%9D%E5%91%B3%E9%96%A3-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r44854,44854,25.0,元朗教育路80號豐裕樓地下C號舖,$50以下,川菜 (四川),粉麵/米線,(36 食評),494,,"(22.4431688, 114.0252695, 0.0)","地下C號舖, Fung Yue Building, 70 Kau Yuk Rd, Yuen Long, Hong Kong",22.4431688,114.0252695
26011,雞煲棧火鍋 Chicken Pot Hut,www.openrice.com/zh/hongkong/r-%E9%9B%9E%E7%85%B2%E6%A3%A7%E7%81%AB%E9%8D%8B-%E5%85%83%E6%9C%97-%E6%B8%AF%E5%BC%8F-%E7%81%AB%E9%8D%8B-r173545,173545,8.0,元朗媽橫路21-43號地下11號舖,$101-200,川菜 (四川),火鍋,(13 食評),563,,"(22.4473416, 114.0224587, 0.0)","地下11號舖, Fook Cheong Building, 21-43 Ma Wang Rd, Yuen Long, Hong Kong",22.4473416,114.0224587
26012,哈佬燒烤川味 Hallo Barbecue,www.openrice.com/zh/hongkong/r-%E5%93%88%E4%BD%AC%E7%87%92%E7%83%A4%E5%B7%9D%E5%91%B3-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%87%92%E7%83%A4-r533932,533932,8.0,元朗屏會街19號幸福樓1期地下8號舖,$51-100,川菜 (四川),燒烤,(9 食評),537,,"(22.4468877, 114.0215992, 0.0)","地下8號舖, Hing Fook Building Phase I, 19 Ping Wui St, Yuen Long, Hong Kong",22.4468877,114.0215992
26014,渝林庭重慶小麵館 Yu Lam Ting Noodles Shop,www.openrice.com/zh/hongkong/r-%E6%B8%9D%E6%9E%97%E5%BA%AD%E9%87%8D%E6%85%B6%E5%B0%8F%E9%BA%B5%E9%A4%A8-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r525828,525828,5.0,元朗馬田路38號怡豐花園地下4號舖,$50以下,川菜 (四川),粉麵/米線,(8 食評),507,,"(22.441531, 114.025226, 0.0)","38 Ma Tin Rd, Yuen Long, Hong Kong",22.441531,114.025226
26015,百斗記鷄煲小廚,www.openrice.com/zh/hongkong/r-%E7%99%BE%E6%96%97%E8%A8%98%E9%B7%84%E7%85%B2%E5%B0%8F%E5%BB%9A-%E5%85%83%E6%9C%97-%E6%B8%AF%E5%BC%8F-%E9%9B%9E%E7%85%B2-r489522,489522,4.0,元朗元朗泰祥街14號盛發大廈地下9號舖,$101-200,川菜 (四川),火鍋,(7 食評),485,,"(22.4454695, 114.0305718, 0.0)","Shing Fat Building, 14 Yuen Long Tai Cheung St, Yuen Long, Hong Kong",22.4454695,114.0305718
26020,辣媽酸菜魚麵,www.openrice.com/zh/hongkong/r-%E8%BE%A3%E5%AA%BD%E9%85%B8%E8%8F%9C%E9%AD%9A%E9%BA%B5-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r546878,546878,1.0,元朗安寧路41-45號安定樓地下B舖,$51-100,川菜 (四川),粉麵/米線,(17 食評),338,,"(22.4459823, 114.0281289, 0.0)","Hong Kong, Yuen Long On Ning Rd, 41-45號, On Ting Building, B",22.4459823,114.0281289
26035,百斗記鷄煲小廚,www.openrice.com/zh/hongkong/r-%E7%99%BE%E6%96%97%E8%A8%98%E9%B7%84%E7%85%B2%E5%B0%8F%E5%BB%9A-%E5%85%83%E6%9C%97-%E6%B8%AF%E5%BC%8F-%E9%9B%9E%E7%85%B2-r164209,164209,4.0,元朗昌盛徑18號元通樓13號地舖,$101-200,川菜 (四川),火鍋,(10 食評),551,,"(22.444114, 114.0255087, 0.0)","樓13號地舖, 18 Cheung Shing Path, Yuen Long, Hong Kong",22.444114,114.0255087
26038,香辣風,www.openrice.com/zh/hongkong/r-%E9%A6%99%E8%BE%A3%E9%A2%A8-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r49247,49247,14.0,元朗媽廟路12-42號永發大廈地下M舖,$51-100,川菜 (四川),川菜 (四川),(17 食評),760,,"(22.4461845, 114.021644, 0.0)","Hong Kong, 元朗媽廟路12-42號永發大廈地下M舖",22.4461845,114.021644
26045,巴打麻辣燙,www.openrice.com/zh/hongkong/r-%E5%B7%B4%E6%89%93%E9%BA%BB%E8%BE%A3%E7%87%99-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r563054,563054,5.0,元朗鳳悠南街9號好順利大廈地舖,$50以下,川菜 (四川),小食店,(13 食評),417,,"(22.4419761, 114.0345149, 0.0)","Ho Shun Lee Building Block 1, 9 Fung Yau St S, Yuen Long, Hong Kong",22.4419761,114.0345149
26046,辣媽酸菜魚麵,www.openrice.com/zh/hongkong/r-%E8%BE%A3%E5%AA%BD%E9%85%B8%E8%8F%9C%E9%AD%9A%E9%BA%B5-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r553602,553602,3.0,元朗大棠路48-72號安福大樓地下9號舖,$51-100,川菜 (四川),粉麵/米線,(7 食評),146,,"(22.4421115, 114.0288845, 0.0)","號 安福 大樓 地下 64 號 鋪, On Fook Building, 48-72 Tai Tong Rd, Yuen Long, Hong Kong",22.4421115,114.0288845
26047,至尊雲吞麵雞煲,www.openrice.com/zh/hongkong/r-%E8%87%B3%E5%B0%8A%E9%9B%B2%E5%90%9E%E9%BA%B5%E9%9B%9E%E7%85%B2-%E5%85%83%E6%9C%97-%E6%B8%AF%E5%BC%8F-%E9%9B%9E%E7%85%B2-r553392,553392,3.0,元朗昌盛徑18號元通樓地下4號舖,$51-100,川菜 (四川),粉麵/米線,(6 食評),358,,"(22.443381, 114.025125, 0.0)","Hong Kong, 昌盛徑18號",22.443381,114.025125
26049,品味鮮小廚,www.openrice.com/zh/hongkong/r-%E5%93%81%E5%91%B3%E9%AE%AE%E5%B0%8F%E5%BB%9A-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r505194,505194,3.0,"元朗合益路10-28號好景大廈地下10,10A,11號舖",$51-100,川菜 (四川),中菜館,(5 食評),307,,"(22.4422093, 114.0311978, 0.0)","Hong Kong, 元朗建業街61號地下",22.4422093,114.0311978
26050,新駿皇窩心小棧,www.openrice.com/zh/hongkong/r-%E6%96%B0%E9%A7%BF%E7%9A%87%E7%AA%A9%E5%BF%83%E5%B0%8F%E6%A3%A7-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r468582,468582,5.0,元朗安寧路110-136A號好景樓17號地下,$50以下,粵菜 (廣東),川菜 (四川),(7 食評),105,,"(22.446268, 114.0240378, 0.0)","Hong Kong, Yuen Long, 安寧路110-136a好景樓地下12號舖",22.446268,114.0240378
26052,優之米,www.openrice.com/zh/hongkong/r-%E5%84%AA%E4%B9%8B%E7%B1%B3-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r576531,576531,4.0,元朗合益路10-28號好景洋樓地下8號鋪,$51-100,粵菜 (廣東),川菜 (四川),(7 食評),182,,"(22.4420548, 114.0316577, 0.0)","Ho King Building, 10-28 Hop Yick Rd, Yuen Long, Hong Kong",22.4420548,114.0316577
26061,上海坊,www.openrice.com/zh/hongkong/r-%E4%B8%8A%E6%B5%B7%E5%9D%8A-%E5%85%83%E6%9C%97-%E4%BA%AC%E5%B7%9D%E6%BB%AC-r482491,482491,2.0,元朗安寧路120號地舖,$51-100,滬菜 (上海),京川滬,(5 食評),149,,"(22.4461289, 114.0235172, 0.0)","號地舖, 120 Yuen Long On Ning Rd, Yuen Long, Hong Kong",22.4461289,114.0235172
26066,耀華餐廳(雞煲、烤魚火鍋專門店),www.openrice.com/zh/hongkong/r-%E8%80%80%E8%8F%AF%E9%A4%90%E5%BB%B3-%E9%9B%9E%E7%85%B2%E3%80%81%E7%83%A4%E9%AD%9A%E7%81%AB%E9%8D%8B%E5%B0%88%E9%96%80%E5%BA%97-%E5%85%83%E6%9C%97-%E6%B8%AF%E5%BC%8F-%E9%9B%9E%E7%85%B2-r142329,142329,5.0,元朗洪水橋丹桂村路1號麗虹花園地下7號舗,$101-200,川菜 (四川),火鍋,(6 食評),319,,"(22.432796, 113.997278, 0.0)","Hong Kong, 洪水橋丹桂 村 路1號",22.432796,113.997278
26073,新林旺餐廳,www.openrice.com/zh/hongkong/r-%E6%96%B0%E6%9E%97%E6%97%BA%E9%A4%90%E5%BB%B3-%E5%85%83%E6%9C%97-%E6%B8%AF%E5%BC%8F-r527488,527488,2.0,元朗洪水橋大街20號地舖,$51-100,粵菜 (廣東),川菜 (四川),(2 食評),24,,"(22.4328634, 113.9961272, 0.0)","20 Hung Shui Kiu Main St, Hung Shui Kiu, Hong Kong",22.4328634,113.9961272
26077,川味美食,www.openrice.com/zh/hongkong/r-%E5%B7%9D%E5%91%B3%E7%BE%8E%E9%A3%9F-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r31057,31057,7.0,元朗裕景坊27-31號金倫大廈地下5號舖,$50以下,川菜 (四川),粉麵/米線,(20 食評),160,,"(22.443363, 114.027803, 0.0)","Hong Kong, 元朗裕景坊27-31號金倫大廈地下5號舖",22.443363,114.027803
26102,細細美食薈,www.openrice.com/zh/hongkong/r-%E7%B4%B0%E7%B4%B0%E7%BE%8E%E9%A3%9F%E8%96%88-%E5%85%83%E6%9C%97-%E5%8F%B0%E7%81%A3%E8%8F%9C-r565031,565031,2.0,元朗大陂頭徑14-24號福星樓地下2B號舖,$50以下,川菜 (四川),台灣菜,(4 食評),35,,"(22.444158, 114.0250837, 0.0)","地下2B號舖, Fuk Sing Building, 14 Tai Pei Tau Path, Yuen Long, Hong Kong",22.444158,114.0250837
26107,渝家風 Chongqing Style,www.openrice.com/zh/hongkong/r-%E6%B8%9D%E5%AE%B6%E9%A2%A8-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r47937,47937,6.0,元朗又新街61-63號運興樓2號舖,$50以下,川菜 (四川),中菜館,(14 食評),388,,"(22.4421134, 114.0311298, 0.0)","樓2號舖, 61 Yau San St, Yuen Long, Hong Kong",22.4421134,114.0311298
26108,雲渝軒餐廳小廚 Wan Yu Him Restaurant,www.openrice.com/zh/hongkong/r-%E9%9B%B2%E6%B8%9D%E8%BB%92%E9%A4%90%E5%BB%B3%E5%B0%8F%E5%BB%9A-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r545027,545027,1.0,元朗屏會街9號同發大廈地下J號舖,$51-100,滇菜 (雲南),川菜 (四川),(3 食評),15,,"(22.4461745, 114.0222496, 0.0)","Hong Kong, Yuen Long, Ping Wui St, 9號, Tung Fat Building, F 舖",22.4461745,114.0222496
26113,巴香坊,www.openrice.com/zh/hongkong/r-%E5%B7%B4%E9%A6%99%E5%9D%8A-%E5%85%83%E6%9C%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r51041,51041,2.0,元朗大橋街市地下43號舖,$50以下,川菜 (四川),粉麵/米線,(3 食評),170,,"(22.446997, 114.0274866, 0.0)","Hong Kong, 元朗大橋街市地下43號舖",22.446997,114.0274866
